workout_date,workout_type,title,notes,source_file,record_index,timestamp,elapsed_seconds,distance_m,heart_rate,power,cadence,speed,altitude,latitude,longitude
2026-06-30,Running,Hot Evening Run,I am back to my parents place in India. Its crazy humid and as hot as Paris in heatwave now a days. The temperature does not bother me much but humidity is very uncomfortable. Despite that I tried to do a small run with gaps to cool down my body.,2026-06-30_18-24-11_hk_1782824051.fit,1,2026-06-30T12:54:12.000Z,0.000,0,,,,,37.55,29.470392,77.71797
2026-06-30,Running,Hot Evening Run,I am back to my parents place in India. Its crazy humid and as hot as Paris in heatwave now a days. The temperature does not bother me much but humidity is very uncomfortable. Despite that I tried to do a small run with gaps to cool down my body.,2026-06-30_18-24-11_hk_1782824051.fit,2,2026-06-30T12:54:13.000Z,1.000,1.31,,,,,37.52,29.470374,77.71797
2026-06-30,Running,Hot Evening Run,I am back to my parents place in India. Its crazy humid and as hot as Paris in heatwave now a days. The temperature does not bother me much but humidity is very uncomfortable. Despite that I tried to do a small run with gaps to cool down my body.,2026-06-30_18-24-11_hk_1782824051.fit,3,2026-06-30T12:54:14.000Z,2.000,3.43,,,,,37.5,29.470356,77.71797
2026-06-30,Running,Hot Evening Run,I am back to my parents place in India. Its crazy humid and as hot as Paris in heatwave now a days. The temperature does not bother me much but humidity is very uncomfortable. Despite that I tried to do a small run with gaps to cool down my body.,2026-06-30_18-24-11_hk_1782824051.fit,4,2026-06-30T12:54:15.000Z,3.000,5.82,,,,,37.48,29.470338,77.71797
2026-06-30,Running,Hot Evening Run,I am back to my parents place in India. Its crazy humid and as hot as Paris in heatwave now a days. The temperature does not bother me much but humidity is very uncomfortable. Despite that I tried to do a small run with gaps to cool down my body.,2026-06-30_18-24-11_hk_1782824051.fit,5,2026-06-30T12:54:16.000Z,4.000,8.27,,,,,37.47,29.47032,77.71797
2026-06-30,Running,Hot Evening Run,I am back to my parents place in India. Its crazy humid and as hot as Paris in heatwave now a days. The temperature does not bother me much but humidity is very uncomfortable. Despite that I tried to do a small run with gaps to cool down my body.,2026-06-30_18-24-11_hk_1782824051.fit,6,2026-06-30T12:54:17.000Z,5.000,10.71,,,128,,37.45,29.470284,77.71797
2026-06-30,Running,Hot Evening Run,I am back to my parents place in India. Its crazy humid and as hot as Paris in heatwave now a days. The temperature does not bother me much but humidity is very uncomfortable. Despite that I tried to do a small run with gaps to cool down my body.,2026-06-30_18-24-11_hk_1782824051.fit,7,2026-06-30T12:54:18.000Z,6.000,13.07,,,128,,37.45,29.470266,77.71797
2026-06-30,Running,Hot Evening Run,I am back to my parents place in India. Its crazy humid and as hot as Paris in heatwave now a days. The temperature does not bother me much but humidity is very uncomfortable. Despite that I tried to do a small run with gaps to cool down my body.,2026-06-30_18-24-11_hk_1782824051.fit,8,2026-06-30T12:54:19.000Z,7.000,15.45,,,128,,37.44,29.470248,77.71797
2026-06-30,Running,Hot Evening Run,I am back to my parents place in India. Its crazy humid and as hot as Paris in heatwave now a days. The temperature does not bother me much but humidity is very uncomfortable. Despite that I tried to do a small run with gaps to cool down my body.,2026-06-30_18-24-11_hk_1782824051.fit,9,2026-06-30T12:54:20.000Z,8.000,17.9,,,97,,37.44,29.47023,77.71797
2026-06-30,Running,Hot Evening Run,I am back to my parents place in India. Its crazy humid and as hot as Paris in heatwave now a days. The temperature does not bother me much but humidity is very uncomfortable. Despite that I tried to do a small run with gaps to cool down my body.,2026-06-30_18-24-11_hk_1782824051.fit,10,2026-06-30T12:54:21.000Z,9.000,20.42,,,97,,37.44,29.470194,77.71797
