workout_date,workout_type,title,notes,source_file,record_index,timestamp,elapsed_seconds,distance_m,heart_rate,power,cadence,speed,altitude,latitude,longitude
2026-08-13,Running,Morning Run,"I am trying to follow the idea of running alternative days. This makes me less worry about possible injuries as my body can rest as well, and built stamina for longer runs.

Great day. :)",2026-08-13_08-37-03_hk_1786603023.fit,1,2026-08-13T06:37:03.000Z,0.000,0,101,,,,,,
2026-08-13,Running,Morning Run,"I am trying to follow the idea of running alternative days. This makes me less worry about possible injuries as my body can rest as well, and built stamina for longer runs.

Great day. :)",2026-08-13_08-37-03_hk_1786603023.fit,2,2026-08-13T06:37:04.000Z,1.000,2.88,100,,,,30.03,50.820444,4.40307
2026-08-13,Running,Morning Run,"I am trying to follow the idea of running alternative days. This makes me less worry about possible injuries as my body can rest as well, and built stamina for longer runs.

Great day. :)",2026-08-13_08-37-03_hk_1786603023.fit,3,2026-08-13T06:37:05.000Z,2.000,5.89,100,,,,30,50.820426,4.40307
2026-08-13,Running,Morning Run,"I am trying to follow the idea of running alternative days. This makes me less worry about possible injuries as my body can rest as well, and built stamina for longer runs.

Great day. :)",2026-08-13_08-37-03_hk_1786603023.fit,4,2026-08-13T06:37:06.000Z,3.000,8.9,100,,141,,29.97,50.820408,4.403088
2026-08-13,Running,Morning Run,"I am trying to follow the idea of running alternative days. This makes me less worry about possible injuries as my body can rest as well, and built stamina for longer runs.

Great day. :)",2026-08-13_08-37-03_hk_1786603023.fit,5,2026-08-13T06:37:07.000Z,4.000,11.91,100,169,141,,29.94,50.82039,4.403106
2026-08-13,Running,Morning Run,"I am trying to follow the idea of running alternative days. This makes me less worry about possible injuries as my body can rest as well, and built stamina for longer runs.

Great day. :)",2026-08-13_08-37-03_hk_1786603023.fit,6,2026-08-13T06:37:08.000Z,5.000,14.55,100,169,141,,29.92,50.820372,4.403124
2026-08-13,Running,Morning Run,"I am trying to follow the idea of running alternative days. This makes me less worry about possible injuries as my body can rest as well, and built stamina for longer runs.

Great day. :)",2026-08-13_08-37-03_hk_1786603023.fit,7,2026-08-13T06:37:09.000Z,6.000,17.18,104,183,106,,29.91,50.820354,4.403142
2026-08-13,Running,Morning Run,"I am trying to follow the idea of running alternative days. This makes me less worry about possible injuries as my body can rest as well, and built stamina for longer runs.

Great day. :)",2026-08-13_08-37-03_hk_1786603023.fit,8,2026-08-13T06:37:10.000Z,7.000,19.53,104,183,106,,29.9,50.820336,4.40316
2026-08-13,Running,Morning Run,"I am trying to follow the idea of running alternative days. This makes me less worry about possible injuries as my body can rest as well, and built stamina for longer runs.

Great day. :)",2026-08-13_08-37-03_hk_1786603023.fit,9,2026-08-13T06:37:11.000Z,8.000,21.88,104,183,106,,29.89,50.820318,4.403178
2026-08-13,Running,Morning Run,"I am trying to follow the idea of running alternative days. This makes me less worry about possible injuries as my body can rest as well, and built stamina for longer runs.

Great day. :)",2026-08-13_08-37-03_hk_1786603023.fit,10,2026-08-13T06:37:12.000Z,9.000,24.23,104,180,96,,29.88,50.8203,4.403196
2026-08-13,Running,Morning Run,"I am trying to follow the idea of running alternative days. This makes me less worry about possible injuries as my body can rest as well, and built stamina for longer runs.

Great day. :)",2026-08-13_08-37-03_hk_1786603023.fit,11,2026-08-13T06:37:13.000Z,10.000,27.26,104,180,96,,29.88,50.820282,4.403196
2026-08-13,Running,Morning Run,"I am trying to follow the idea of running alternative days. This makes me less worry about possible injuries as my body can rest as well, and built stamina for longer runs.

Great day. :)",2026-08-13_08-37-03_hk_1786603023.fit,12,2026-08-13T06:37:14.000Z,11.000,30.28,110,186,96,,29.88,50.820264,4.403214
2026-08-13,Running,Morning Run,"I am trying to follow the idea of running alternative days. This makes me less worry about possible injuries as my body can rest as well, and built stamina for longer runs.

Great day. :)",2026-08-13_08-37-03_hk_1786603023.fit,13,2026-08-13T06:37:15.000Z,12.000,32.92,110,186,85,,29.88,50.820246,4.403232
2026-08-13,Running,Morning Run,"I am trying to follow the idea of running alternative days. This makes me less worry about possible injuries as my body can rest as well, and built stamina for longer runs.

Great day. :)",2026-08-13_08-37-03_hk_1786603023.fit,14,2026-08-13T06:37:16.000Z,13.000,35.55,110,186,85,,29.89,50.820228,4.40325
2026-08-13,Running,Morning Run,"I am trying to follow the idea of running alternative days. This makes me less worry about possible injuries as my body can rest as well, and built stamina for longer runs.

Great day. :)",2026-08-13_08-37-03_hk_1786603023.fit,15,2026-08-13T06:37:17.000Z,14.000,38.18,110,191,85,,29.89,50.82021,4.403268
2026-08-13,Running,Morning Run,"I am trying to follow the idea of running alternative days. This makes me less worry about possible injuries as my body can rest as well, and built stamina for longer runs.

Great day. :)",2026-08-13_08-37-03_hk_1786603023.fit,16,2026-08-13T06:37:18.000Z,15.000,41.04,110,191,76,,29.89,50.820174,4.403286
2026-08-13,Running,Morning Run,"I am trying to follow the idea of running alternative days. This makes me less worry about possible injuries as my body can rest as well, and built stamina for longer runs.

Great day. :)",2026-08-13_08-37-03_hk_1786603023.fit,17,2026-08-13T06:37:19.000Z,16.000,43.89,110,190,76,,29.89,50.820156,4.403286
2026-08-13,Running,Morning Run,"I am trying to follow the idea of running alternative days. This makes me less worry about possible injuries as my body can rest as well, and built stamina for longer runs.

Great day. :)",2026-08-13_08-37-03_hk_1786603023.fit,18,2026-08-13T06:37:20.000Z,17.000,45.98,110,190,76,,29.89,50.820138,4.403304
2026-08-13,Running,Morning Run,"I am trying to follow the idea of running alternative days. This makes me less worry about possible injuries as my body can rest as well, and built stamina for longer runs.

Great day. :)",2026-08-13_08-37-03_hk_1786603023.fit,19,2026-08-13T06:37:21.000Z,18.000,48.07,110,190,76,,29.9,50.82012,4.403304
2026-08-13,Running,Morning Run,"I am trying to follow the idea of running alternative days. This makes me less worry about possible injuries as my body can rest as well, and built stamina for longer runs.

Great day. :)",2026-08-13_08-37-03_hk_1786603023.fit,20,2026-08-13T06:37:22.000Z,19.000,50.15,110,189,76,,29.9,50.820102,4.403304
2026-08-13,Running,Morning Run,"I am trying to follow the idea of running alternative days. This makes me less worry about possible injuries as my body can rest as well, and built stamina for longer runs.

Great day. :)",2026-08-13_08-37-03_hk_1786603023.fit,21,2026-08-13T06:37:23.000Z,20.000,52.46,115,189,76,,29.9,50.820066,4.403304
2026-08-13,Running,Morning Run,"I am trying to follow the idea of running alternative days. This makes me less worry about possible injuries as my body can rest as well, and built stamina for longer runs.

Great day. :)",2026-08-13_08-37-03_hk_1786603023.fit,22,2026-08-13T06:37:24.000Z,21.000,54.77,115,183,76,2.595,29.9,50.820048,4.403322
