workout_date,workout_type,title,notes,source_file,record_index,timestamp,elapsed_seconds,distance_m,heart_rate,power,cadence,speed,altitude,latitude,longitude
2026-07-03,Running,Late afternoon Run,A better day and a better performance.  Felt happy after finishing it.,2026-07-03_18-36-46_hk_1783084006.fit,1,2026-07-03T13:06:47.000Z,0.000,0,,,,,37.43,29.46987,77.718798
2026-07-03,Running,Late afternoon Run,A better day and a better performance.  Felt happy after finishing it.,2026-07-03_18-36-46_hk_1783084006.fit,2,2026-07-03T13:06:48.000Z,1.000,1.23,,,,,37.42,29.469888,77.718798
2026-07-03,Running,Late afternoon Run,A better day and a better performance.  Felt happy after finishing it.,2026-07-03_18-36-46_hk_1783084006.fit,3,2026-07-03T13:06:49.000Z,2.000,2.43,,,35,,37.41,29.469888,77.718816
2026-07-03,Running,Late afternoon Run,A better day and a better performance.  Felt happy after finishing it.,2026-07-03_18-36-46_hk_1783084006.fit,4,2026-07-03T13:06:50.000Z,3.000,3.6,,,35,,37.41,29.469906,77.718816
2026-07-03,Running,Late afternoon Run,A better day and a better performance.  Felt happy after finishing it.,2026-07-03_18-36-46_hk_1783084006.fit,5,2026-07-03T13:06:51.000Z,4.000,4.88,,,35,,37.41,29.469906,77.718834
2026-07-03,Running,Late afternoon Run,A better day and a better performance.  Felt happy after finishing it.,2026-07-03_18-36-46_hk_1783084006.fit,6,2026-07-03T13:06:52.000Z,5.000,6.6,,,76,,37.41,29.469924,77.718834
2026-07-03,Running,Late afternoon Run,A better day and a better performance.  Felt happy after finishing it.,2026-07-03_18-36-46_hk_1783084006.fit,7,2026-07-03T13:06:53.000Z,6.000,8.8,,,76,,37.42,29.469942,77.718852
2026-07-03,Running,Late afternoon Run,A better day and a better performance.  Felt happy after finishing it.,2026-07-03_18-36-46_hk_1783084006.fit,8,2026-07-03T13:06:54.000Z,7.000,11.18,,,76,,37.42,29.46996,77.71887
2026-07-03,Running,Late afternoon Run,A better day and a better performance.  Felt happy after finishing it.,2026-07-03_18-36-46_hk_1783084006.fit,9,2026-07-03T13:06:55.000Z,8.000,13.59,,,79,,37.42,29.469978,77.718888
2026-07-03,Running,Late afternoon Run,A better day and a better performance.  Felt happy after finishing it.,2026-07-03_18-36-46_hk_1783084006.fit,10,2026-07-03T13:06:56.000Z,9.000,16,,,79,,37.43,29.469996,77.718888
2026-07-03,Running,Late afternoon Run,A better day and a better performance.  Felt happy after finishing it.,2026-07-03_18-36-46_hk_1783084006.fit,11,2026-07-03T13:06:57.000Z,10.000,18.41,,,79,,37.43,29.470014,77.718906
2026-07-03,Running,Late afternoon Run,A better day and a better performance.  Felt happy after finishing it.,2026-07-03_18-36-46_hk_1783084006.fit,12,2026-07-03T13:06:58.000Z,11.000,20.88,,,90,,37.43,29.470032,77.718906
2026-07-03,Running,Late afternoon Run,A better day and a better performance.  Felt happy after finishing it.,2026-07-03_18-36-46_hk_1783084006.fit,13,2026-07-03T13:06:59.000Z,12.000,23.39,,,90,,37.43,29.47005,77.718924
2026-07-03,Running,Late afternoon Run,A better day and a better performance.  Felt happy after finishing it.,2026-07-03_18-36-46_hk_1783084006.fit,14,2026-07-03T13:07:00.000Z,13.000,25.84,,,90,,37.43,29.470068,77.718924
2026-07-03,Running,Late afternoon Run,A better day and a better performance.  Felt happy after finishing it.,2026-07-03_18-36-46_hk_1783084006.fit,15,2026-07-03T13:07:01.000Z,14.000,28.25,,,85,,37.43,29.470086,77.718924
2026-07-03,Running,Late afternoon Run,A better day and a better performance.  Felt happy after finishing it.,2026-07-03_18-36-46_hk_1783084006.fit,16,2026-07-03T13:07:02.000Z,15.000,30.64,,,85,,37.43,29.470122,77.718942
2026-07-03,Running,Late afternoon Run,A better day and a better performance.  Felt happy after finishing it.,2026-07-03_18-36-46_hk_1783084006.fit,17,2026-07-03T13:07:03.000Z,16.000,33.09,,,85,,37.43,29.47014,77.718942
2026-07-03,Running,Late afternoon Run,A better day and a better performance.  Felt happy after finishing it.,2026-07-03_18-36-46_hk_1783084006.fit,18,2026-07-03T13:07:04.000Z,17.000,35.78,,,77,,37.43,29.470158,77.718942
2026-07-03,Running,Late afternoon Run,A better day and a better performance.  Felt happy after finishing it.,2026-07-03_18-36-46_hk_1783084006.fit,19,2026-07-03T13:07:05.000Z,18.000,38.54,,,77,,37.43,29.470194,77.718942
