workout_date,workout_type,title,notes,source_file,record_index,timestamp,elapsed_seconds,distance_m,heart_rate,power,cadence,speed,altitude,latitude,longitude
2026-05-09,training,Postrun Workout,This time it was powerful as I had high heart rate after running. All the Yoga poses father taught me made it a blasting small session. Love it.,2026-05-09_10-23-02_hk_1778314982.fit,1,2026-05-09T08:23:06.000Z,0.000,,123,,,,,,
2026-05-09,training,Postrun Workout,This time it was powerful as I had high heart rate after running. All the Yoga poses father taught me made it a blasting small session. Love it.,2026-05-09_10-23-02_hk_1778314982.fit,2,2026-05-09T08:23:08.000Z,2.000,,123,,,,,,
2026-05-09,training,Postrun Workout,This time it was powerful as I had high heart rate after running. All the Yoga poses father taught me made it a blasting small session. Love it.,2026-05-09_10-23-02_hk_1778314982.fit,3,2026-05-09T08:23:11.000Z,5.000,,126,,,,,,
2026-05-09,training,Postrun Workout,This time it was powerful as I had high heart rate after running. All the Yoga poses father taught me made it a blasting small session. Love it.,2026-05-09_10-23-02_hk_1778314982.fit,4,2026-05-09T08:23:13.000Z,7.000,,126,,,,,,
2026-05-09,training,Postrun Workout,This time it was powerful as I had high heart rate after running. All the Yoga poses father taught me made it a blasting small session. Love it.,2026-05-09_10-23-02_hk_1778314982.fit,5,2026-05-09T08:23:16.000Z,10.000,,128,,,,,,
2026-05-09,training,Postrun Workout,This time it was powerful as I had high heart rate after running. All the Yoga poses father taught me made it a blasting small session. Love it.,2026-05-09_10-23-02_hk_1778314982.fit,6,2026-05-09T08:23:18.000Z,12.000,,128,,,,,,
2026-05-09,training,Postrun Workout,This time it was powerful as I had high heart rate after running. All the Yoga poses father taught me made it a blasting small session. Love it.,2026-05-09_10-23-02_hk_1778314982.fit,7,2026-05-09T08:23:21.000Z,15.000,,128,,,,,,
2026-05-09,training,Postrun Workout,This time it was powerful as I had high heart rate after running. All the Yoga poses father taught me made it a blasting small session. Love it.,2026-05-09_10-23-02_hk_1778314982.fit,8,2026-05-09T08:23:23.000Z,17.000,,128,,,,,,
2026-05-09,training,Postrun Workout,This time it was powerful as I had high heart rate after running. All the Yoga poses father taught me made it a blasting small session. Love it.,2026-05-09_10-23-02_hk_1778314982.fit,9,2026-05-09T08:23:25.000Z,19.000,,122,,,,,,
2026-05-09,training,Postrun Workout,This time it was powerful as I had high heart rate after running. All the Yoga poses father taught me made it a blasting small session. Love it.,2026-05-09_10-23-02_hk_1778314982.fit,10,2026-05-09T08:23:26.000Z,20.000,,122,,,,,,
2026-05-09,training,Postrun Workout,This time it was powerful as I had high heart rate after running. All the Yoga poses father taught me made it a blasting small session. Love it.,2026-05-09_10-23-02_hk_1778314982.fit,11,2026-05-09T08:23:28.000Z,22.000,,123,,,,,,
2026-05-09,training,Postrun Workout,This time it was powerful as I had high heart rate after running. All the Yoga poses father taught me made it a blasting small session. Love it.,2026-05-09_10-23-02_hk_1778314982.fit,12,2026-05-09T08:23:31.000Z,25.000,,123,,,,,,
2026-05-09,training,Postrun Workout,This time it was powerful as I had high heart rate after running. All the Yoga poses father taught me made it a blasting small session. Love it.,2026-05-09_10-23-02_hk_1778314982.fit,13,2026-05-09T08:23:32.000Z,26.000,,125,,,,,,
2026-05-09,training,Postrun Workout,This time it was powerful as I had high heart rate after running. All the Yoga poses father taught me made it a blasting small session. Love it.,2026-05-09_10-23-02_hk_1778314982.fit,14,2026-05-09T08:23:34.000Z,28.000,,125,,,,,,
2026-05-09,training,Postrun Workout,This time it was powerful as I had high heart rate after running. All the Yoga poses father taught me made it a blasting small session. Love it.,2026-05-09_10-23-02_hk_1778314982.fit,15,2026-05-09T08:23:36.000Z,30.000,,125,,,,,,
2026-05-09,training,Postrun Workout,This time it was powerful as I had high heart rate after running. All the Yoga poses father taught me made it a blasting small session. Love it.,2026-05-09_10-23-02_hk_1778314982.fit,16,2026-05-09T08:23:39.000Z,33.000,,125,,,,,,
2026-05-09,training,Postrun Workout,This time it was powerful as I had high heart rate after running. All the Yoga poses father taught me made it a blasting small session. Love it.,2026-05-09_10-23-02_hk_1778314982.fit,17,2026-05-09T08:23:41.000Z,35.000,,125,,,,,,
2026-05-09,training,Postrun Workout,This time it was powerful as I had high heart rate after running. All the Yoga poses father taught me made it a blasting small session. Love it.,2026-05-09_10-23-02_hk_1778314982.fit,18,2026-05-09T08:23:44.000Z,38.000,,125,,,,,,
2026-05-09,training,Postrun Workout,This time it was powerful as I had high heart rate after running. All the Yoga poses father taught me made it a blasting small session. Love it.,2026-05-09_10-23-02_hk_1778314982.fit,19,2026-05-09T08:23:46.000Z,40.000,,125,,,,,,
2026-05-09,training,Postrun Workout,This time it was powerful as I had high heart rate after running. All the Yoga poses father taught me made it a blasting small session. Love it.,2026-05-09_10-23-02_hk_1778314982.fit,20,2026-05-09T08:23:47.000Z,41.000,,127,,,,,,
2026-05-09,training,Postrun Workout,This time it was powerful as I had high heart rate after running. All the Yoga poses father taught me made it a blasting small session. Love it.,2026-05-09_10-23-02_hk_1778314982.fit,21,2026-05-09T08:23:49.000Z,43.000,,127,,,,,,
2026-05-09,training,Postrun Workout,This time it was powerful as I had high heart rate after running. All the Yoga poses father taught me made it a blasting small session. Love it.,2026-05-09_10-23-02_hk_1778314982.fit,22,2026-05-09T08:23:52.000Z,46.000,,127,,,,,,
2026-05-09,training,Postrun Workout,This time it was powerful as I had high heart rate after running. All the Yoga poses father taught me made it a blasting small session. Love it.,2026-05-09_10-23-02_hk_1778314982.fit,23,2026-05-09T08:23:54.000Z,48.000,,127,,,,,,
2026-05-09,training,Postrun Workout,This time it was powerful as I had high heart rate after running. All the Yoga poses father taught me made it a blasting small session. Love it.,2026-05-09_10-23-02_hk_1778314982.fit,24,2026-05-09T08:23:55.000Z,49.000,,124,,,,,,
2026-05-09,training,Postrun Workout,This time it was powerful as I had high heart rate after running. All the Yoga poses father taught me made it a blasting small session. Love it.,2026-05-09_10-23-02_hk_1778314982.fit,25,2026-05-09T08:23:57.000Z,51.000,,124,,,,,,
2026-05-09,training,Postrun Workout,This time it was powerful as I had high heart rate after running. All the Yoga poses father taught me made it a blasting small session. Love it.,2026-05-09_10-23-02_hk_1778314982.fit,26,2026-05-09T08:23:59.000Z,53.000,,125,,,,,,
2026-05-09,training,Postrun Workout,This time it was powerful as I had high heart rate after running. All the Yoga poses father taught me made it a blasting small session. Love it.,2026-05-09_10-23-02_hk_1778314982.fit,27,2026-05-09T08:24:02.000Z,56.000,,127,,,,,,
2026-05-09,training,Postrun Workout,This time it was powerful as I had high heart rate after running. All the Yoga poses father taught me made it a blasting small session. Love it.,2026-05-09_10-23-02_hk_1778314982.fit,28,2026-05-09T08:24:04.000Z,58.000,,127,,,,,,
2026-05-09,training,Postrun Workout,This time it was powerful as I had high heart rate after running. All the Yoga poses father taught me made it a blasting small session. Love it.,2026-05-09_10-23-02_hk_1778314982.fit,29,2026-05-09T08:24:06.000Z,60.000,,127,,,,,,
2026-05-09,training,Postrun Workout,This time it was powerful as I had high heart rate after running. All the Yoga poses father taught me made it a blasting small session. Love it.,2026-05-09_10-23-02_hk_1778314982.fit,30,2026-05-09T08:24:07.000Z,61.000,,127,,,,,,
2026-05-09,training,Postrun Workout,This time it was powerful as I had high heart rate after running. All the Yoga poses father taught me made it a blasting small session. Love it.,2026-05-09_10-23-02_hk_1778314982.fit,31,2026-05-09T08:24:09.000Z,63.000,,127,,,,,,
2026-05-09,training,Postrun Workout,This time it was powerful as I had high heart rate after running. All the Yoga poses father taught me made it a blasting small session. Love it.,2026-05-09_10-23-02_hk_1778314982.fit,32,2026-05-09T08:24:12.000Z,66.000,,127,,,,,,
2026-05-09,training,Postrun Workout,This time it was powerful as I had high heart rate after running. All the Yoga poses father taught me made it a blasting small session. Love it.,2026-05-09_10-23-02_hk_1778314982.fit,33,2026-05-09T08:24:15.000Z,69.000,,131,,,,,,
2026-05-09,training,Postrun Workout,This time it was powerful as I had high heart rate after running. All the Yoga poses father taught me made it a blasting small session. Love it.,2026-05-09_10-23-02_hk_1778314982.fit,34,2026-05-09T08:24:16.000Z,70.000,,131,,,,,,
2026-05-09,training,Postrun Workout,This time it was powerful as I had high heart rate after running. All the Yoga poses father taught me made it a blasting small session. Love it.,2026-05-09_10-23-02_hk_1778314982.fit,35,2026-05-09T08:24:17.000Z,71.000,,131,,,,,,
2026-05-09,training,Postrun Workout,This time it was powerful as I had high heart rate after running. All the Yoga poses father taught me made it a blasting small session. Love it.,2026-05-09_10-23-02_hk_1778314982.fit,36,2026-05-09T08:24:20.000Z,74.000,,131,,,,,,
2026-05-09,training,Postrun Workout,This time it was powerful as I had high heart rate after running. All the Yoga poses father taught me made it a blasting small session. Love it.,2026-05-09_10-23-02_hk_1778314982.fit,37,2026-05-09T08:24:22.000Z,76.000,,131,,,,,,
2026-05-09,training,Postrun Workout,This time it was powerful as I had high heart rate after running. All the Yoga poses father taught me made it a blasting small session. Love it.,2026-05-09_10-23-02_hk_1778314982.fit,38,2026-05-09T08:24:25.000Z,79.000,,128,,,,,,
2026-05-09,training,Postrun Workout,This time it was powerful as I had high heart rate after running. All the Yoga poses father taught me made it a blasting small session. Love it.,2026-05-09_10-23-02_hk_1778314982.fit,39,2026-05-09T08:24:27.000Z,81.000,,126,,,,,,
2026-05-09,training,Postrun Workout,This time it was powerful as I had high heart rate after running. All the Yoga poses father taught me made it a blasting small session. Love it.,2026-05-09_10-23-02_hk_1778314982.fit,40,2026-05-09T08:24:30.000Z,84.000,,126,,,,,,
2026-05-09,training,Postrun Workout,This time it was powerful as I had high heart rate after running. All the Yoga poses father taught me made it a blasting small session. Love it.,2026-05-09_10-23-02_hk_1778314982.fit,41,2026-05-09T08:24:32.000Z,86.000,,126,,,,,,
2026-05-09,training,Postrun Workout,This time it was powerful as I had high heart rate after running. All the Yoga poses father taught me made it a blasting small session. Love it.,2026-05-09_10-23-02_hk_1778314982.fit,42,2026-05-09T08:24:35.000Z,89.000,,126,,,,,,
2026-05-09,training,Postrun Workout,This time it was powerful as I had high heart rate after running. All the Yoga poses father taught me made it a blasting small session. Love it.,2026-05-09_10-23-02_hk_1778314982.fit,43,2026-05-09T08:24:37.000Z,91.000,,124,,,,,,
2026-05-09,training,Postrun Workout,This time it was powerful as I had high heart rate after running. All the Yoga poses father taught me made it a blasting small session. Love it.,2026-05-09_10-23-02_hk_1778314982.fit,44,2026-05-09T08:24:38.000Z,92.000,,124,,,,,,
2026-05-09,training,Postrun Workout,This time it was powerful as I had high heart rate after running. All the Yoga poses father taught me made it a blasting small session. Love it.,2026-05-09_10-23-02_hk_1778314982.fit,45,2026-05-09T08:24:40.000Z,94.000,,124,,,,,,
