workout_date,workout_type,title,notes,source_file,record_index,timestamp,elapsed_seconds,distance_m,heart_rate,power,cadence,speed,altitude,latitude,longitude
2026-06-24,Running,Morning Run in Serbia,"I am in a conference in Serbia, and I got some time to do a bit of running. Its usually fun to do it at new places, especially in hilly areas.",2026-06-24_07-53-14_hk_1782280394.fit,1,2026-06-24T05:53:18.000Z,0.000,0,,,,,36.71,44.246322,19.929492
2026-06-24,Running,Morning Run in Serbia,"I am in a conference in Serbia, and I got some time to do a bit of running. Its usually fun to do it at new places, especially in hilly areas.",2026-06-24_07-53-14_hk_1782280394.fit,2,2026-06-24T05:53:19.000Z,1.000,0.97,,,,,36.67,44.246322,19.929474
2026-06-24,Running,Morning Run in Serbia,"I am in a conference in Serbia, and I got some time to do a bit of running. Its usually fun to do it at new places, especially in hilly areas.",2026-06-24_07-53-14_hk_1782280394.fit,3,2026-06-24T05:53:20.000Z,2.000,2.37,,,,,36.63,44.246322,19.929456
2026-06-24,Running,Morning Run in Serbia,"I am in a conference in Serbia, and I got some time to do a bit of running. Its usually fun to do it at new places, especially in hilly areas.",2026-06-24_07-53-14_hk_1782280394.fit,4,2026-06-24T05:53:21.000Z,3.000,4.24,,,,,36.6,44.246322,19.929438
2026-06-24,Running,Morning Run in Serbia,"I am in a conference in Serbia, and I got some time to do a bit of running. Its usually fun to do it at new places, especially in hilly areas.",2026-06-24_07-53-14_hk_1782280394.fit,5,2026-06-24T05:53:22.000Z,4.000,6.39,,,,,36.57,44.24634,19.92942
2026-06-24,Running,Morning Run in Serbia,"I am in a conference in Serbia, and I got some time to do a bit of running. Its usually fun to do it at new places, especially in hilly areas.",2026-06-24_07-53-14_hk_1782280394.fit,6,2026-06-24T05:53:23.000Z,5.000,8.69,,,,,36.54,44.246358,19.929402
2026-06-24,Running,Morning Run in Serbia,"I am in a conference in Serbia, and I got some time to do a bit of running. Its usually fun to do it at new places, especially in hilly areas.",2026-06-24_07-53-14_hk_1782280394.fit,7,2026-06-24T05:53:24.000Z,6.000,11.16,,,57,,36.51,44.246376,19.929366
2026-06-24,Running,Morning Run in Serbia,"I am in a conference in Serbia, and I got some time to do a bit of running. Its usually fun to do it at new places, especially in hilly areas.",2026-06-24_07-53-14_hk_1782280394.fit,8,2026-06-24T05:53:25.000Z,7.000,13.81,,,57,,36.49,44.246394,19.929366
2026-06-24,Running,Morning Run in Serbia,"I am in a conference in Serbia, and I got some time to do a bit of running. Its usually fun to do it at new places, especially in hilly areas.",2026-06-24_07-53-14_hk_1782280394.fit,9,2026-06-24T05:53:26.000Z,8.000,16.5,,,57,,36.47,44.246412,19.929348
2026-06-24,Running,Morning Run in Serbia,"I am in a conference in Serbia, and I got some time to do a bit of running. Its usually fun to do it at new places, especially in hilly areas.",2026-06-24_07-53-14_hk_1782280394.fit,10,2026-06-24T05:53:27.000Z,9.000,19.08,,,66,,36.45,44.24643,19.929348
2026-06-24,Running,Morning Run in Serbia,"I am in a conference in Serbia, and I got some time to do a bit of running. Its usually fun to do it at new places, especially in hilly areas.",2026-06-24_07-53-14_hk_1782280394.fit,11,2026-06-24T05:53:28.000Z,10.000,21.59,,,66,,36.43,44.246466,19.929348
2026-06-24,Running,Morning Run in Serbia,"I am in a conference in Serbia, and I got some time to do a bit of running. Its usually fun to do it at new places, especially in hilly areas.",2026-06-24_07-53-14_hk_1782280394.fit,12,2026-06-24T05:53:29.000Z,11.000,24.45,,,66,,36.42,44.246484,19.929348
2026-06-24,Running,Morning Run in Serbia,"I am in a conference in Serbia, and I got some time to do a bit of running. Its usually fun to do it at new places, especially in hilly areas.",2026-06-24_07-53-14_hk_1782280394.fit,13,2026-06-24T05:53:30.000Z,12.000,27.7,,,69,,36.41,44.24652,19.929348
2026-06-24,Running,Morning Run in Serbia,"I am in a conference in Serbia, and I got some time to do a bit of running. Its usually fun to do it at new places, especially in hilly areas.",2026-06-24_07-53-14_hk_1782280394.fit,14,2026-06-24T05:53:31.000Z,13.000,31,,,69,,36.39,44.246538,19.929366
2026-06-24,Running,Morning Run in Serbia,"I am in a conference in Serbia, and I got some time to do a bit of running. Its usually fun to do it at new places, especially in hilly areas.",2026-06-24_07-53-14_hk_1782280394.fit,15,2026-06-24T05:53:32.000Z,14.000,34.17,,,69,,36.38,44.246574,19.929366
2026-06-24,Running,Morning Run in Serbia,"I am in a conference in Serbia, and I got some time to do a bit of running. Its usually fun to do it at new places, especially in hilly areas.",2026-06-24_07-53-14_hk_1782280394.fit,16,2026-06-24T05:53:33.000Z,15.000,37.02,,,76,,36.36,44.246592,19.929366
2026-06-24,Running,Morning Run in Serbia,"I am in a conference in Serbia, and I got some time to do a bit of running. Its usually fun to do it at new places, especially in hilly areas.",2026-06-24_07-53-14_hk_1782280394.fit,17,2026-06-24T05:53:34.000Z,16.000,39.74,,,76,,36.34,44.246628,19.929366
2026-06-24,Running,Morning Run in Serbia,"I am in a conference in Serbia, and I got some time to do a bit of running. Its usually fun to do it at new places, especially in hilly areas.",2026-06-24_07-53-14_hk_1782280394.fit,18,2026-06-24T05:53:35.000Z,17.000,42.42,,,76,,36.32,44.246646,19.929366
2026-06-24,Running,Morning Run in Serbia,"I am in a conference in Serbia, and I got some time to do a bit of running. Its usually fun to do it at new places, especially in hilly areas.",2026-06-24_07-53-14_hk_1782280394.fit,19,2026-06-24T05:53:36.000Z,18.000,45.02,,,76,,36.3,44.246664,19.929366
