workout_date,workout_type,title,notes,source_file,record_index,timestamp,elapsed_seconds,distance_m,heart_rate,power,cadence,speed,altitude,latitude,longitude
2026-09-17,Running,Morning Run,"A nice and short run after finishing writing. I will be a bit late for work, and will be eating on run but that is okay.

Feeling better stamina and I am not exhausted at all.",2026-09-17_08-40-43_hk_1789627243.fit,1,2026-09-17T06:40:44.000Z,0.000,0.89,,,,,29.96,50.820534,4.402998
2026-09-17,Running,Morning Run,"A nice and short run after finishing writing. I will be a bit late for work, and will be eating on run but that is okay.

Feeling better stamina and I am not exhausted at all.",2026-09-17_08-40-43_hk_1789627243.fit,2,2026-09-17T06:40:45.000Z,1.000,3.05,,,,,29.93,50.820534,4.402998
2026-09-17,Running,Morning Run,"A nice and short run after finishing writing. I will be a bit late for work, and will be eating on run but that is okay.

Feeling better stamina and I am not exhausted at all.",2026-09-17_08-40-43_hk_1789627243.fit,3,2026-09-17T06:40:46.000Z,2.000,5.21,,,,,29.91,50.820534,4.402998
2026-09-17,Running,Morning Run,"A nice and short run after finishing writing. I will be a bit late for work, and will be eating on run but that is okay.

Feeling better stamina and I am not exhausted at all.",2026-09-17_08-40-43_hk_1789627243.fit,4,2026-09-17T06:40:47.000Z,3.000,7.37,,,,,29.88,50.820534,4.402998
2026-09-17,Running,Morning Run,"A nice and short run after finishing writing. I will be a bit late for work, and will be eating on run but that is okay.

Feeling better stamina and I am not exhausted at all.",2026-09-17_08-40-43_hk_1789627243.fit,5,2026-09-17T06:40:48.000Z,4.000,9.54,,63,,,29.87,50.820534,4.402998
2026-09-17,Running,Morning Run,"A nice and short run after finishing writing. I will be a bit late for work, and will be eating on run but that is okay.

Feeling better stamina and I am not exhausted at all.",2026-09-17_08-40-43_hk_1789627243.fit,6,2026-09-17T06:40:49.000Z,5.000,9.82,,63,,,29.85,50.820534,4.403016
2026-09-17,Running,Morning Run,"A nice and short run after finishing writing. I will be a bit late for work, and will be eating on run but that is okay.

Feeling better stamina and I am not exhausted at all.",2026-09-17_08-40-43_hk_1789627243.fit,7,2026-09-17T06:40:50.000Z,6.000,10.1,,63,113,,29.84,50.820516,4.403016
2026-09-17,Running,Morning Run,"A nice and short run after finishing writing. I will be a bit late for work, and will be eating on run but that is okay.

Feeling better stamina and I am not exhausted at all.",2026-09-17_08-40-43_hk_1789627243.fit,8,2026-09-17T06:40:51.000Z,7.000,10.38,,65,113,,29.83,50.820516,4.403034
2026-09-17,Running,Morning Run,"A nice and short run after finishing writing. I will be a bit late for work, and will be eating on run but that is okay.

Feeling better stamina and I am not exhausted at all.",2026-09-17_08-40-43_hk_1789627243.fit,9,2026-09-17T06:40:52.000Z,8.000,13.14,,65,113,,29.82,50.820498,4.403034
2026-09-17,Running,Morning Run,"A nice and short run after finishing writing. I will be a bit late for work, and will be eating on run but that is okay.

Feeling better stamina and I am not exhausted at all.",2026-09-17_08-40-43_hk_1789627243.fit,10,2026-09-17T06:40:53.000Z,9.000,15.9,,101,99,,29.82,50.820498,4.403052
2026-09-17,Running,Morning Run,"A nice and short run after finishing writing. I will be a bit late for work, and will be eating on run but that is okay.

Feeling better stamina and I am not exhausted at all.",2026-09-17_08-40-43_hk_1789627243.fit,11,2026-09-17T06:40:54.000Z,10.000,19.02,,101,99,,29.81,50.82048,4.40307
2026-09-17,Running,Morning Run,"A nice and short run after finishing writing. I will be a bit late for work, and will be eating on run but that is okay.

Feeling better stamina and I am not exhausted at all.",2026-09-17_08-40-43_hk_1789627243.fit,12,2026-09-17T06:40:55.000Z,11.000,22.15,,101,99,,29.81,50.820444,4.403088
2026-09-17,Running,Morning Run,"A nice and short run after finishing writing. I will be a bit late for work, and will be eating on run but that is okay.

Feeling better stamina and I am not exhausted at all.",2026-09-17_08-40-43_hk_1789627243.fit,13,2026-09-17T06:40:56.000Z,12.000,25.28,,115,91,,29.81,50.820426,4.403088
2026-09-17,Running,Morning Run,"A nice and short run after finishing writing. I will be a bit late for work, and will be eating on run but that is okay.

Feeling better stamina and I am not exhausted at all.",2026-09-17_08-40-43_hk_1789627243.fit,14,2026-09-17T06:40:57.000Z,13.000,31.04,,115,91,,29.81,50.820408,4.403106
2026-09-17,Running,Morning Run,"A nice and short run after finishing writing. I will be a bit late for work, and will be eating on run but that is okay.

Feeling better stamina and I am not exhausted at all.",2026-09-17_08-40-43_hk_1789627243.fit,15,2026-09-17T06:40:58.000Z,14.000,36.8,,167,91,,29.81,50.820372,4.403106
2026-09-17,Running,Morning Run,"A nice and short run after finishing writing. I will be a bit late for work, and will be eating on run but that is okay.

Feeling better stamina and I am not exhausted at all.",2026-09-17_08-40-43_hk_1789627243.fit,16,2026-09-17T06:40:59.000Z,15.000,38.95,,167,76,,29.82,50.820354,4.403124
2026-09-17,Running,Morning Run,"A nice and short run after finishing writing. I will be a bit late for work, and will be eating on run but that is okay.

Feeling better stamina and I am not exhausted at all.",2026-09-17_08-40-43_hk_1789627243.fit,17,2026-09-17T06:41:00.000Z,16.000,41.1,,167,76,,29.82,50.820318,4.403142
2026-09-17,Running,Morning Run,"A nice and short run after finishing writing. I will be a bit late for work, and will be eating on run but that is okay.

Feeling better stamina and I am not exhausted at all.",2026-09-17_08-40-43_hk_1789627243.fit,18,2026-09-17T06:41:01.000Z,17.000,43.25,,162,76,,29.82,50.8203,4.40316
2026-09-17,Running,Morning Run,"A nice and short run after finishing writing. I will be a bit late for work, and will be eating on run but that is okay.

Feeling better stamina and I am not exhausted at all.",2026-09-17_08-40-43_hk_1789627243.fit,19,2026-09-17T06:41:02.000Z,18.000,45.81,,162,75,,29.83,50.820282,4.403178
2026-09-17,Running,Morning Run,"A nice and short run after finishing writing. I will be a bit late for work, and will be eating on run but that is okay.

Feeling better stamina and I am not exhausted at all.",2026-09-17_08-40-43_hk_1789627243.fit,20,2026-09-17T06:41:03.000Z,19.000,48.37,,162,75,,29.83,50.820246,4.403196
2026-09-17,Running,Morning Run,"A nice and short run after finishing writing. I will be a bit late for work, and will be eating on run but that is okay.

Feeling better stamina and I am not exhausted at all.",2026-09-17_08-40-43_hk_1789627243.fit,21,2026-09-17T06:41:04.000Z,20.000,50.94,,185,75,,29.84,50.820228,4.403214
2026-09-17,Running,Morning Run,"A nice and short run after finishing writing. I will be a bit late for work, and will be eating on run but that is okay.

Feeling better stamina and I am not exhausted at all.",2026-09-17_08-40-43_hk_1789627243.fit,22,2026-09-17T06:41:05.000Z,21.000,53.88,,185,74,2.542,29.84,50.82021,4.403214
2026-09-17,Running,Morning Run,"A nice and short run after finishing writing. I will be a bit late for work, and will be eating on run but that is okay.

Feeling better stamina and I am not exhausted at all.",2026-09-17_08-40-43_hk_1789627243.fit,23,2026-09-17T06:41:06.000Z,22.000,56.83,,178,74,2.581,29.85,50.820192,4.403232
2026-09-17,Running,Morning Run,"A nice and short run after finishing writing. I will be a bit late for work, and will be eating on run but that is okay.

Feeling better stamina and I am not exhausted at all.",2026-09-17_08-40-43_hk_1789627243.fit,24,2026-09-17T06:41:07.000Z,23.000,59.02,,178,74,2.582,29.85,50.820156,4.403232
2026-09-17,Running,Morning Run,"A nice and short run after finishing writing. I will be a bit late for work, and will be eating on run but that is okay.

Feeling better stamina and I am not exhausted at all.",2026-09-17_08-40-43_hk_1789627243.fit,25,2026-09-17T06:41:08.000Z,24.000,61.2,,178,76,2.989,29.86,50.820138,4.403232
2026-09-17,Running,Morning Run,"A nice and short run after finishing writing. I will be a bit late for work, and will be eating on run but that is okay.

Feeling better stamina and I am not exhausted at all.",2026-09-17_08-40-43_hk_1789627243.fit,26,2026-09-17T06:41:09.000Z,25.000,63.38,,185,76,2.956,29.86,50.82012,4.403232
2026-09-17,Running,Morning Run,"A nice and short run after finishing writing. I will be a bit late for work, and will be eating on run but that is okay.

Feeling better stamina and I am not exhausted at all.",2026-09-17_08-40-43_hk_1789627243.fit,27,2026-09-17T06:41:10.000Z,26.000,66.52,,185,76,2.978,29.86,50.820102,4.403232
2026-09-17,Running,Morning Run,"A nice and short run after finishing writing. I will be a bit late for work, and will be eating on run but that is okay.

Feeling better stamina and I am not exhausted at all.",2026-09-17_08-40-43_hk_1789627243.fit,28,2026-09-17T06:41:11.000Z,27.000,69.66,,188,76,2.978,29.87,50.820066,4.403232
2026-09-17,Running,Morning Run,"A nice and short run after finishing writing. I will be a bit late for work, and will be eating on run but that is okay.

Feeling better stamina and I am not exhausted at all.",2026-09-17_08-40-43_hk_1789627243.fit,29,2026-09-17T06:41:12.000Z,28.000,71.84,,188,76,2.934,29.87,50.820048,4.40325
2026-09-17,Running,Morning Run,"A nice and short run after finishing writing. I will be a bit late for work, and will be eating on run but that is okay.

Feeling better stamina and I am not exhausted at all.",2026-09-17_08-40-43_hk_1789627243.fit,30,2026-09-17T06:41:13.000Z,29.000,74.03,,188,76,2.882,29.88,50.82003,4.40325
