workout_date,workout_type,title,notes,source_file,record_index,timestamp,elapsed_seconds,distance_m,heart_rate,power,cadence,speed,altitude,latitude,longitude
2026-09-04,Running,Morning Run,"I started reading *Haruki Murakami's* book about running. So it gave me few ideas to try such as try to enjoy rather than push, especially in this early stages of building physique and routine.

So I did. And I feel really good about it. :)",2026-09-04_08-16-34_hk_1788502594.fit,1,2026-09-04T06:16:35.000Z,0.000,1.33,,,,,30.02,50.82057,4.402926
2026-09-04,Running,Morning Run,"I started reading *Haruki Murakami's* book about running. So it gave me few ideas to try such as try to enjoy rather than push, especially in this early stages of building physique and routine.

So I did. And I feel really good about it. :)",2026-09-04_08-16-34_hk_1788502594.fit,2,2026-09-04T06:16:36.000Z,1.000,3.21,87,,,,29.98,50.82057,4.402944
2026-09-04,Running,Morning Run,"I started reading *Haruki Murakami's* book about running. So it gave me few ideas to try such as try to enjoy rather than push, especially in this early stages of building physique and routine.

So I did. And I feel really good about it. :)",2026-09-04_08-16-34_hk_1788502594.fit,3,2026-09-04T06:16:37.000Z,2.000,5.09,87,,94,,,,
2026-09-04,Running,Morning Run,"I started reading *Haruki Murakami's* book about running. So it gave me few ideas to try such as try to enjoy rather than push, especially in this early stages of building physique and routine.

So I did. And I feel really good about it. :)",2026-09-04_08-16-34_hk_1788502594.fit,4,2026-09-04T06:16:38.000Z,3.000,6.97,89,169,94,,,,
2026-09-04,Running,Morning Run,"I started reading *Haruki Murakami's* book about running. So it gave me few ideas to try such as try to enjoy rather than push, especially in this early stages of building physique and routine.

So I did. And I feel really good about it. :)",2026-09-04_08-16-34_hk_1788502594.fit,5,2026-09-04T06:16:39.000Z,4.000,9.39,89,169,94,,29.9,50.820516,4.403016
2026-09-04,Running,Morning Run,"I started reading *Haruki Murakami's* book about running. So it gave me few ideas to try such as try to enjoy rather than push, especially in this early stages of building physique and routine.

So I did. And I feel really good about it. :)",2026-09-04_08-16-34_hk_1788502594.fit,6,2026-09-04T06:16:40.000Z,5.000,11.8,89,169,84,,29.88,50.82048,4.403034
2026-09-04,Running,Morning Run,"I started reading *Haruki Murakami's* book about running. So it gave me few ideas to try such as try to enjoy rather than push, especially in this early stages of building physique and routine.

So I did. And I feel really good about it. :)",2026-09-04_08-16-34_hk_1788502594.fit,7,2026-09-04T06:16:41.000Z,6.000,14.21,89,201,84,,29.87,50.820444,4.403052
2026-09-04,Running,Morning Run,"I started reading *Haruki Murakami's* book about running. So it gave me few ideas to try such as try to enjoy rather than push, especially in this early stages of building physique and routine.

So I did. And I feel really good about it. :)",2026-09-04_08-16-34_hk_1788502594.fit,8,2026-09-04T06:16:42.000Z,7.000,17.28,89,201,84,,29.86,50.820426,4.40307
2026-09-04,Running,Morning Run,"I started reading *Haruki Murakami's* book about running. So it gave me few ideas to try such as try to enjoy rather than push, especially in this early stages of building physique and routine.

So I did. And I feel really good about it. :)",2026-09-04_08-16-34_hk_1788502594.fit,9,2026-09-04T06:16:43.000Z,8.000,20.34,95,194,78,,29.85,50.820408,4.403088
2026-09-04,Running,Morning Run,"I started reading *Haruki Murakami's* book about running. So it gave me few ideas to try such as try to enjoy rather than push, especially in this early stages of building physique and routine.

So I did. And I feel really good about it. :)",2026-09-04_08-16-34_hk_1788502594.fit,10,2026-09-04T06:16:44.000Z,9.000,22.44,95,194,78,,29.85,50.82039,4.403124
2026-09-04,Running,Morning Run,"I started reading *Haruki Murakami's* book about running. So it gave me few ideas to try such as try to enjoy rather than push, especially in this early stages of building physique and routine.

So I did. And I feel really good about it. :)",2026-09-04_08-16-34_hk_1788502594.fit,11,2026-09-04T06:16:45.000Z,10.000,24.53,95,194,78,,29.85,50.820354,4.403124
2026-09-04,Running,Morning Run,"I started reading *Haruki Murakami's* book about running. So it gave me few ideas to try such as try to enjoy rather than push, especially in this early stages of building physique and routine.

So I did. And I feel really good about it. :)",2026-09-04_08-16-34_hk_1788502594.fit,12,2026-09-04T06:16:46.000Z,11.000,26.63,95,195,78,,29.85,50.820336,4.403142
2026-09-04,Running,Morning Run,"I started reading *Haruki Murakami's* book about running. So it gave me few ideas to try such as try to enjoy rather than push, especially in this early stages of building physique and routine.

So I did. And I feel really good about it. :)",2026-09-04_08-16-34_hk_1788502594.fit,13,2026-09-04T06:16:47.000Z,12.000,28.55,95,195,78,,29.85,50.820318,4.40316
2026-09-04,Running,Morning Run,"I started reading *Haruki Murakami's* book about running. So it gave me few ideas to try such as try to enjoy rather than push, especially in this early stages of building physique and routine.

So I did. And I feel really good about it. :)",2026-09-04_08-16-34_hk_1788502594.fit,14,2026-09-04T06:16:48.000Z,13.000,30.47,95,195,78,,29.85,50.8203,4.403178
2026-09-04,Running,Morning Run,"I started reading *Haruki Murakami's* book about running. So it gave me few ideas to try such as try to enjoy rather than push, especially in this early stages of building physique and routine.

So I did. And I feel really good about it. :)",2026-09-04_08-16-34_hk_1788502594.fit,15,2026-09-04T06:16:49.000Z,14.000,32.4,95,192,74,,29.86,50.820282,4.403178
2026-09-04,Running,Morning Run,"I started reading *Haruki Murakami's* book about running. So it gave me few ideas to try such as try to enjoy rather than push, especially in this early stages of building physique and routine.

So I did. And I feel really good about it. :)",2026-09-04_08-16-34_hk_1788502594.fit,16,2026-09-04T06:16:50.000Z,15.000,36.12,95,192,74,,29.86,50.820246,4.403196
2026-09-04,Running,Morning Run,"I started reading *Haruki Murakami's* book about running. So it gave me few ideas to try such as try to enjoy rather than push, especially in this early stages of building physique and routine.

So I did. And I feel really good about it. :)",2026-09-04_08-16-34_hk_1788502594.fit,17,2026-09-04T06:16:51.000Z,16.000,39.85,95,193,74,,29.86,50.820228,4.403214
2026-09-04,Running,Morning Run,"I started reading *Haruki Murakami's* book about running. So it gave me few ideas to try such as try to enjoy rather than push, especially in this early stages of building physique and routine.

So I did. And I feel really good about it. :)",2026-09-04_08-16-34_hk_1788502594.fit,18,2026-09-04T06:16:52.000Z,17.000,42.03,101,193,76,,29.87,50.82021,4.403232
2026-09-04,Running,Morning Run,"I started reading *Haruki Murakami's* book about running. So it gave me few ideas to try such as try to enjoy rather than push, especially in this early stages of building physique and routine.

So I did. And I feel really good about it. :)",2026-09-04_08-16-34_hk_1788502594.fit,19,2026-09-04T06:16:53.000Z,18.000,44.21,102,193,76,,29.87,50.820192,4.403232
2026-09-04,Running,Morning Run,"I started reading *Haruki Murakami's* book about running. So it gave me few ideas to try such as try to enjoy rather than push, especially in this early stages of building physique and routine.

So I did. And I feel really good about it. :)",2026-09-04_08-16-34_hk_1788502594.fit,20,2026-09-04T06:16:54.000Z,19.000,46.4,102,194,76,,29.87,50.820174,4.40325
2026-09-04,Running,Morning Run,"I started reading *Haruki Murakami's* book about running. So it gave me few ideas to try such as try to enjoy rather than push, especially in this early stages of building physique and routine.

So I did. And I feel really good about it. :)",2026-09-04_08-16-34_hk_1788502594.fit,21,2026-09-04T06:16:55.000Z,20.000,49.53,102,194,76,,29.88,50.820138,4.40325
2026-09-04,Running,Morning Run,"I started reading *Haruki Murakami's* book about running. So it gave me few ideas to try such as try to enjoy rather than push, especially in this early stages of building physique and routine.

So I did. And I feel really good about it. :)",2026-09-04_08-16-34_hk_1788502594.fit,22,2026-09-04T06:16:56.000Z,21.000,52.66,102,194,76,,29.88,50.82012,4.403268
2026-09-04,Running,Morning Run,"I started reading *Haruki Murakami's* book about running. So it gave me few ideas to try such as try to enjoy rather than push, especially in this early stages of building physique and routine.

So I did. And I feel really good about it. :)",2026-09-04_08-16-34_hk_1788502594.fit,23,2026-09-04T06:16:57.000Z,22.000,54.83,102,194,76,2.458,29.88,50.820102,4.403268
2026-09-04,Running,Morning Run,"I started reading *Haruki Murakami's* book about running. So it gave me few ideas to try such as try to enjoy rather than push, especially in this early stages of building physique and routine.

So I did. And I feel really good about it. :)",2026-09-04_08-16-34_hk_1788502594.fit,24,2026-09-04T06:16:58.000Z,23.000,57,106,194,76,2.501,29.89,50.820066,4.403286
2026-09-04,Running,Morning Run,"I started reading *Haruki Murakami's* book about running. So it gave me few ideas to try such as try to enjoy rather than push, especially in this early stages of building physique and routine.

So I did. And I feel really good about it. :)",2026-09-04_08-16-34_hk_1788502594.fit,25,2026-09-04T06:16:59.000Z,24.000,59.17,106,195,76,2.486,29.89,50.820048,4.403304
2026-09-04,Running,Morning Run,"I started reading *Haruki Murakami's* book about running. So it gave me few ideas to try such as try to enjoy rather than push, especially in this early stages of building physique and routine.

So I did. And I feel really good about it. :)",2026-09-04_08-16-34_hk_1788502594.fit,26,2026-09-04T06:17:00.000Z,25.000,62.92,106,195,76,2.556,29.89,50.82003,4.403304
2026-09-04,Running,Morning Run,"I started reading *Haruki Murakami's* book about running. So it gave me few ideas to try such as try to enjoy rather than push, especially in this early stages of building physique and routine.

So I did. And I feel really good about it. :)",2026-09-04_08-16-34_hk_1788502594.fit,27,2026-09-04T06:17:01.000Z,26.000,66.67,106,197,76,2.623,29.9,50.819994,4.403322
2026-09-04,Running,Morning Run,"I started reading *Haruki Murakami's* book about running. So it gave me few ideas to try such as try to enjoy rather than push, especially in this early stages of building physique and routine.

So I did. And I feel really good about it. :)",2026-09-04_08-16-34_hk_1788502594.fit,28,2026-09-04T06:17:02.000Z,27.000,69.24,106,197,76,2.598,29.9,50.819976,4.403322
2026-09-04,Running,Morning Run,"I started reading *Haruki Murakami's* book about running. So it gave me few ideas to try such as try to enjoy rather than push, especially in this early stages of building physique and routine.

So I did. And I feel really good about it. :)",2026-09-04_08-16-34_hk_1788502594.fit,29,2026-09-04T06:17:03.000Z,28.000,71.8,106,197,76,2.573,29.9,50.819958,4.403322
2026-09-04,Running,Morning Run,"I started reading *Haruki Murakami's* book about running. So it gave me few ideas to try such as try to enjoy rather than push, especially in this early stages of building physique and routine.

So I did. And I feel really good about it. :)",2026-09-04_08-16-34_hk_1788502594.fit,30,2026-09-04T06:17:04.000Z,29.000,74.37,106,202,76,2.597,29.91,50.819922,4.40334
2026-09-04,Running,Morning Run,"I started reading *Haruki Murakami's* book about running. So it gave me few ideas to try such as try to enjoy rather than push, especially in this early stages of building physique and routine.

So I did. And I feel really good about it. :)",2026-09-04_08-16-34_hk_1788502594.fit,31,2026-09-04T06:17:05.000Z,30.000,78.3,106,202,76,2.72,29.91,50.819904,4.40334
2026-09-04,Running,Morning Run,"I started reading *Haruki Murakami's* book about running. So it gave me few ideas to try such as try to enjoy rather than push, especially in this early stages of building physique and routine.

So I did. And I feel really good about it. :)",2026-09-04_08-16-34_hk_1788502594.fit,32,2026-09-04T06:17:06.000Z,31.000,82.24,106,205,76,2.876,29.91,50.819886,4.40334
2026-09-04,Running,Morning Run,"I started reading *Haruki Murakami's* book about running. So it gave me few ideas to try such as try to enjoy rather than push, especially in this early stages of building physique and routine.

So I did. And I feel really good about it. :)",2026-09-04_08-16-34_hk_1788502594.fit,33,2026-09-04T06:17:07.000Z,32.000,84.39,106,205,76,2.888,29.91,50.81985,4.40334
2026-09-04,Running,Morning Run,"I started reading *Haruki Murakami's* book about running. So it gave me few ideas to try such as try to enjoy rather than push, especially in this early stages of building physique and routine.

So I did. And I feel really good about it. :)",2026-09-04_08-16-34_hk_1788502594.fit,34,2026-09-04T06:17:08.000Z,33.000,86.54,106,205,76,2.801,29.91,50.819832,4.40334
2026-09-04,Running,Morning Run,"I started reading *Haruki Murakami's* book about running. So it gave me few ideas to try such as try to enjoy rather than push, especially in this early stages of building physique and routine.

So I did. And I feel really good about it. :)",2026-09-04_08-16-34_hk_1788502594.fit,35,2026-09-04T06:17:09.000Z,34.000,88.68,106,206,76,2.766,29.91,50.819814,4.40334
2026-09-04,Running,Morning Run,"I started reading *Haruki Murakami's* book about running. So it gave me few ideas to try such as try to enjoy rather than push, especially in this early stages of building physique and routine.

So I did. And I feel really good about it. :)",2026-09-04_08-16-34_hk_1788502594.fit,36,2026-09-04T06:17:10.000Z,35.000,90.61,106,206,76,2.671,29.91,50.819778,4.40334
