workout_date,workout_type,title,notes,source_file,record_index,timestamp,elapsed_seconds,distance_m,heart_rate,power,cadence,speed,altitude,latitude,longitude
2026-08-30,Running,Morning Run,A short run after I came back from Italy. I feel that I am doing something wrong because of the long gaps. I want to run regularly but the fear of injury may be one reason that is preventing me to do that.,2026-08-30_16-29-12_hk_1788100152.fit,1,2026-08-30T14:29:13.000Z,0.000,0.04,,,,,29.92,50.82048,4.402998
2026-08-30,Running,Morning Run,A short run after I came back from Italy. I feel that I am doing something wrong because of the long gaps. I want to run regularly but the fear of injury may be one reason that is preventing me to do that.,2026-08-30_16-29-12_hk_1788100152.fit,2,2026-08-30T14:29:14.000Z,1.000,0.16,,,,,29.87,50.82048,4.403016
2026-08-30,Running,Morning Run,A short run after I came back from Italy. I feel that I am doing something wrong because of the long gaps. I want to run regularly but the fear of injury may be one reason that is preventing me to do that.,2026-08-30_16-29-12_hk_1788100152.fit,3,2026-08-30T14:30:07.000Z,54.000,6.98,,,,0.129,30.09,50.82048,4.403124
2026-08-30,Running,Morning Run,A short run after I came back from Italy. I feel that I am doing something wrong because of the long gaps. I want to run regularly but the fear of injury may be one reason that is preventing me to do that.,2026-08-30_16-29-12_hk_1788100152.fit,4,2026-08-30T14:30:08.000Z,55.000,7.11,,,,0.129,30.05,50.82048,4.403124
2026-08-30,Running,Morning Run,A short run after I came back from Italy. I feel that I am doing something wrong because of the long gaps. I want to run regularly but the fear of injury may be one reason that is preventing me to do that.,2026-08-30_16-29-12_hk_1788100152.fit,5,2026-08-30T14:30:09.000Z,56.000,7.24,,,,0.129,30,50.82048,4.403124
2026-08-30,Running,Morning Run,A short run after I came back from Italy. I feel that I am doing something wrong because of the long gaps. I want to run regularly but the fear of injury may be one reason that is preventing me to do that.,2026-08-30_16-29-12_hk_1788100152.fit,6,2026-08-30T14:30:10.000Z,57.000,7.37,,,,0.129,29.96,50.82048,4.403124
2026-08-30,Running,Morning Run,A short run after I came back from Italy. I feel that I am doing something wrong because of the long gaps. I want to run regularly but the fear of injury may be one reason that is preventing me to do that.,2026-08-30_16-29-12_hk_1788100152.fit,7,2026-08-30T14:30:11.000Z,58.000,7.5,92,,,0.129,29.93,50.820462,4.403142
2026-08-30,Running,Morning Run,A short run after I came back from Italy. I feel that I am doing something wrong because of the long gaps. I want to run regularly but the fear of injury may be one reason that is preventing me to do that.,2026-08-30_16-29-12_hk_1788100152.fit,8,2026-08-30T14:30:12.000Z,59.000,7.63,92,,,0.129,29.9,50.820444,4.403142
2026-08-30,Running,Morning Run,A short run after I came back from Italy. I feel that I am doing something wrong because of the long gaps. I want to run regularly but the fear of injury may be one reason that is preventing me to do that.,2026-08-30_16-29-12_hk_1788100152.fit,9,2026-08-30T14:30:13.000Z,60.000,7.75,92,,117,0.129,29.88,50.820444,4.40316
2026-08-30,Running,Morning Run,A short run after I came back from Italy. I feel that I am doing something wrong because of the long gaps. I want to run regularly but the fear of injury may be one reason that is preventing me to do that.,2026-08-30_16-29-12_hk_1788100152.fit,10,2026-08-30T14:30:14.000Z,61.000,7.88,92,153,117,0.129,29.86,50.820426,4.40316
2026-08-30,Running,Morning Run,A short run after I came back from Italy. I feel that I am doing something wrong because of the long gaps. I want to run regularly but the fear of injury may be one reason that is preventing me to do that.,2026-08-30_16-29-12_hk_1788100152.fit,11,2026-08-30T14:30:15.000Z,62.000,10.62,92,153,117,0.172,29.85,50.820408,4.403178
2026-08-30,Running,Morning Run,A short run after I came back from Italy. I feel that I am doing something wrong because of the long gaps. I want to run regularly but the fear of injury may be one reason that is preventing me to do that.,2026-08-30_16-29-12_hk_1788100152.fit,12,2026-08-30T14:30:16.000Z,63.000,13.35,92,159,102,0.214,29.84,50.82039,4.403178
2026-08-30,Running,Morning Run,A short run after I came back from Italy. I feel that I am doing something wrong because of the long gaps. I want to run regularly but the fear of injury may be one reason that is preventing me to do that.,2026-08-30_16-29-12_hk_1788100152.fit,13,2026-08-30T14:30:17.000Z,64.000,15.31,98,159,102,0.242,29.84,50.820354,4.403196
2026-08-30,Running,Morning Run,A short run after I came back from Italy. I feel that I am doing something wrong because of the long gaps. I want to run regularly but the fear of injury may be one reason that is preventing me to do that.,2026-08-30_16-29-12_hk_1788100152.fit,14,2026-08-30T14:30:18.000Z,65.000,17.27,98,159,102,0.27,29.84,50.820336,4.403196
2026-08-30,Running,Morning Run,A short run after I came back from Italy. I feel that I am doing something wrong because of the long gaps. I want to run regularly but the fear of injury may be one reason that is preventing me to do that.,2026-08-30_16-29-12_hk_1788100152.fit,15,2026-08-30T14:30:19.000Z,66.000,19.24,98,167,90,0.296,29.84,50.820318,4.403196
2026-08-30,Running,Morning Run,A short run after I came back from Italy. I feel that I am doing something wrong because of the long gaps. I want to run regularly but the fear of injury may be one reason that is preventing me to do that.,2026-08-30_16-29-12_hk_1788100152.fit,16,2026-08-30T14:30:20.000Z,67.000,22.2,98,167,90,0.337,29.84,50.8203,4.403214
