workout_date,workout_type,title,notes,source_file,record_index,timestamp,elapsed_seconds,distance_m,heart_rate,power,cadence,speed,altitude,latitude,longitude
2026-09-26,Running,Afternoon Run,"After finishing this run my lungs were happy despite of pushing through another kilometer than I usually go. However, for my legs it was a different story. My muscles were a bit overdoing, indicating that the strength is not there. So I need to figure out how to improve it. Nevertheless, I am feeling good about the run. It was easy and fun.",2026-09-26_12-40-36_hk_1790419236.fit,1,2026-09-26T10:40:36.000Z,0.000,0,,,,,29.97,50.820498,4.402926
2026-09-26,Running,Afternoon Run,"After finishing this run my lungs were happy despite of pushing through another kilometer than I usually go. However, for my legs it was a different story. My muscles were a bit overdoing, indicating that the strength is not there. So I need to figure out how to improve it. Nevertheless, I am feeling good about the run. It was easy and fun.",2026-09-26_12-40-36_hk_1790419236.fit,2,2026-09-26T10:40:37.000Z,1.000,1.78,,,,,29.95,50.820498,4.402944
2026-09-26,Running,Afternoon Run,"After finishing this run my lungs were happy despite of pushing through another kilometer than I usually go. However, for my legs it was a different story. My muscles were a bit overdoing, indicating that the strength is not there. So I need to figure out how to improve it. Nevertheless, I am feeling good about the run. It was easy and fun.",2026-09-26_12-40-36_hk_1790419236.fit,3,2026-09-26T10:40:38.000Z,2.000,4.41,,,,,29.93,50.820498,4.402962
2026-09-26,Running,Afternoon Run,"After finishing this run my lungs were happy despite of pushing through another kilometer than I usually go. However, for my legs it was a different story. My muscles were a bit overdoing, indicating that the strength is not there. So I need to figure out how to improve it. Nevertheless, I am feeling good about the run. It was easy and fun.",2026-09-26_12-40-36_hk_1790419236.fit,4,2026-09-26T10:40:39.000Z,3.000,7.04,,,117,,29.91,50.820498,4.402998
2026-09-26,Running,Afternoon Run,"After finishing this run my lungs were happy despite of pushing through another kilometer than I usually go. However, for my legs it was a different story. My muscles were a bit overdoing, indicating that the strength is not there. So I need to figure out how to improve it. Nevertheless, I am feeling good about the run. It was easy and fun.",2026-09-26_12-40-36_hk_1790419236.fit,5,2026-09-26T10:40:40.000Z,4.000,9.68,,172,117,,29.9,50.820498,4.403016
2026-09-26,Running,Afternoon Run,"After finishing this run my lungs were happy despite of pushing through another kilometer than I usually go. However, for my legs it was a different story. My muscles were a bit overdoing, indicating that the strength is not there. So I need to figure out how to improve it. Nevertheless, I am feeling good about the run. It was easy and fun.",2026-09-26_12-40-36_hk_1790419236.fit,6,2026-09-26T10:40:41.000Z,5.000,11.69,,172,117,,29.89,50.82048,4.403034
2026-09-26,Running,Afternoon Run,"After finishing this run my lungs were happy despite of pushing through another kilometer than I usually go. However, for my legs it was a different story. My muscles were a bit overdoing, indicating that the strength is not there. So I need to figure out how to improve it. Nevertheless, I am feeling good about the run. It was easy and fun.",2026-09-26_12-40-36_hk_1790419236.fit,7,2026-09-26T10:40:42.000Z,6.000,13.71,,172,102,,29.88,50.820462,4.403052
2026-09-26,Running,Afternoon Run,"After finishing this run my lungs were happy despite of pushing through another kilometer than I usually go. However, for my legs it was a different story. My muscles were a bit overdoing, indicating that the strength is not there. So I need to figure out how to improve it. Nevertheless, I am feeling good about the run. It was easy and fun.",2026-09-26_12-40-36_hk_1790419236.fit,8,2026-09-26T10:40:43.000Z,7.000,15.73,,155,102,,29.87,50.820444,4.40307
2026-09-26,Running,Afternoon Run,"After finishing this run my lungs were happy despite of pushing through another kilometer than I usually go. However, for my legs it was a different story. My muscles were a bit overdoing, indicating that the strength is not there. So I need to figure out how to improve it. Nevertheless, I am feeling good about the run. It was easy and fun.",2026-09-26_12-40-36_hk_1790419236.fit,9,2026-09-26T10:40:44.000Z,8.000,17.66,,155,102,,29.87,50.820426,4.40307
2026-09-26,Running,Afternoon Run,"After finishing this run my lungs were happy despite of pushing through another kilometer than I usually go. However, for my legs it was a different story. My muscles were a bit overdoing, indicating that the strength is not there. So I need to figure out how to improve it. Nevertheless, I am feeling good about the run. It was easy and fun.",2026-09-26_12-40-36_hk_1790419236.fit,10,2026-09-26T10:40:45.000Z,9.000,19.59,,155,91,,29.87,50.820408,4.40307
2026-09-26,Running,Afternoon Run,"After finishing this run my lungs were happy despite of pushing through another kilometer than I usually go. However, for my legs it was a different story. My muscles were a bit overdoing, indicating that the strength is not there. So I need to figure out how to improve it. Nevertheless, I am feeling good about the run. It was easy and fun.",2026-09-26_12-40-36_hk_1790419236.fit,11,2026-09-26T10:40:46.000Z,10.000,21.52,,164,91,,29.86,50.82039,4.403088
2026-09-26,Running,Afternoon Run,"After finishing this run my lungs were happy despite of pushing through another kilometer than I usually go. However, for my legs it was a different story. My muscles were a bit overdoing, indicating that the strength is not there. So I need to figure out how to improve it. Nevertheless, I am feeling good about the run. It was easy and fun.",2026-09-26_12-40-36_hk_1790419236.fit,12,2026-09-26T10:40:47.000Z,11.000,24.87,,164,91,,29.86,50.820354,4.403106
2026-09-26,Running,Afternoon Run,"After finishing this run my lungs were happy despite of pushing through another kilometer than I usually go. However, for my legs it was a different story. My muscles were a bit overdoing, indicating that the strength is not there. So I need to figure out how to improve it. Nevertheless, I am feeling good about the run. It was easy and fun.",2026-09-26_12-40-36_hk_1790419236.fit,13,2026-09-26T10:40:48.000Z,12.000,28.22,,171,86,,29.86,50.820336,4.403124
2026-09-26,Running,Afternoon Run,"After finishing this run my lungs were happy despite of pushing through another kilometer than I usually go. However, for my legs it was a different story. My muscles were a bit overdoing, indicating that the strength is not there. So I need to figure out how to improve it. Nevertheless, I am feeling good about the run. It was easy and fun.",2026-09-26_12-40-36_hk_1790419236.fit,14,2026-09-26T10:40:49.000Z,13.000,30.06,,171,86,,29.86,50.820318,4.403124
